"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_titulo";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano"
"2186558-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2186558-20";"2019-07-03";"Aprovado o Parecer.";"2186558";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2186558";"TVR 388/2018";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 46, de 21 de fevereiro de 2014, que outorga permissão à  Fundação Francisco Rodrigues Sancho para explorar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão sonora em frequência modulada, com fins exclusivamente educativos, no município de Itapipoca, Estado do Ceará.";"424";"TVR";"388";"2018"
"2186559-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2186559-20";"2019-04-16";"Aprovado o Parecer.";"2186559";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2186559";"TVR 389/2018";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 119, de 21 de fevereiro de 2014, que outorga permissão à  Fundação Universidade Federal de Sergipe para explorar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão sonora em frequência modulada, com fins exclusivamente educativos, no município de Estância, Estado de Sergipe.";"424";"TVR";"389";"2018"
"2186560-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2186560-20";"2019-05-22";"Aprovado o Parecer.";"2186560";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2186560";"TVR 390/2018";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 478, de 20 de junho de 2014, que outorga permissão à  Universidade Estadual de Feira de Santana para explorar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão sonora em frequência modulada, com fins exclusivamente educativos, no município de Feira de Santana, Estado da Bahia.";"424";"TVR";"390";"2018"
"2186561-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2186561-20";"2019-03-27";"Aprovado o Parecer.";"2186561";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2186561";"TVR 391/2018";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 1.218, de 06 de novembro de 2014, que outorga permissão ao Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina para explorar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão sonora em frequência modulada, com fins exclusivamente educativos, no município de Chapecó, Estado de Santa Catarina.";"424";"TVR";"391";"2018"
"2186562-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2186562-20";"2019-05-22";"Aprovado o Parecer.";"2186562";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2186562";"TVR 392/2018";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 475, de 03 de junho de 2015, que outorga permissão ao Instituto Federal de Educação, Ciência e Tecnologia da Bahia para explorar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão sonora em frequência modulada, com fins exclusivamente educativos, no município de Jacobina, Estado da Bahia.";"424";"TVR";"392";"2018"
"2186563-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2186563-20";"2019-04-16";"Aprovado o Parecer.";"2186563";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2186563";"TVR 393/2018";"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 2.050, de 14 de maio de 2015, que outorga permissão ao Instituto Federal de Educação, Ciência e Tecnologia do Ceará - Campus Crateús para explorar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão sonora em frequência modulada, com fins exclusivamente educativos, no município de Crateús, Estado do Ceará.";"424";"TVR";"393";"2018"
"2186621-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2186621-100";"2019-06-26";"Mantido o texto. Sim: 248; não: 129; abstenção: 2; total: 379.";"2186621";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2186621";"PL 10985/2018";"Altera a Lei nº 9.427, de 26 de dezembro de 1996, para estabelecer multa a ser paga aos usuários do serviço de energia elétrica, a Lei nº 13.203, de 8 de dezembro de 2015, para estabelecer novas condições para a repactuação do risco hidrológico de geração de energia elétrica, a Lei nº 11.909, de 4 de março de 2009, para criar o Fundo de Expansão dos Gasodutos de Transporte e de Escoamento da Produção (Brasduto), a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre a destinação da receita advinda da comercialização do petróleo, do gás natural e de outros hidrocarbonetos fluidos destinados à União, e a Lei nº 12.783, de 11 de janeiro de 2013, para reduzir o prazo para solicitação de prorrogação de concessões de que trata essa Lei.";"139";"PL";"10985";"2018"
"2186621-101";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2186621-101";"2019-06-26";"Mantido o texto. Sim: 248; não: 129; abstenção: 2; total: 379.";"2186621";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2186621";"PL 10985/2018";"Altera a Lei nº 9.427, de 26 de dezembro de 1996, para estabelecer multa a ser paga aos usuários do serviço de energia elétrica, a Lei nº 13.203, de 8 de dezembro de 2015, para estabelecer novas condições para a repactuação do risco hidrológico de geração de energia elétrica, a Lei nº 11.909, de 4 de março de 2009, para criar o Fundo de Expansão dos Gasodutos de Transporte e de Escoamento da Produção (Brasduto), a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre a destinação da receita advinda da comercialização do petróleo, do gás natural e de outros hidrocarbonetos fluidos destinados à União, e a Lei nº 12.783, de 11 de janeiro de 2013, para reduzir o prazo para solicitação de prorrogação de concessões de que trata essa Lei.";"139";"PL";"10985";"2018"
"2186621-110";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2186621-110";"2019-06-26";"Mantido o texto.";"2186621";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2186621";"PL 10985/2018";"Altera a Lei nº 9.427, de 26 de dezembro de 1996, para estabelecer multa a ser paga aos usuários do serviço de energia elétrica, a Lei nº 13.203, de 8 de dezembro de 2015, para estabelecer novas condições para a repactuação do risco hidrológico de geração de energia elétrica, a Lei nº 11.909, de 4 de março de 2009, para criar o Fundo de Expansão dos Gasodutos de Transporte e de Escoamento da Produção (Brasduto), a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre a destinação da receita advinda da comercialização do petróleo, do gás natural e de outros hidrocarbonetos fluidos destinados à União, e a Lei nº 12.783, de 11 de janeiro de 2013, para reduzir o prazo para solicitação de prorrogação de concessões de que trata essa Lei.";"139";"PL";"10985";"2018"
"2186621-115";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2186621-115";"2019-06-26";"Mantido o texto. Sim: 253; não: 154; abstenção: 2; total: 409.";"2186621";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2186621";"PL 10985/2018";"Altera a Lei nº 9.427, de 26 de dezembro de 1996, para estabelecer multa a ser paga aos usuários do serviço de energia elétrica, a Lei nº 13.203, de 8 de dezembro de 2015, para estabelecer novas condições para a repactuação do risco hidrológico de geração de energia elétrica, a Lei nº 11.909, de 4 de março de 2009, para criar o Fundo de Expansão dos Gasodutos de Transporte e de Escoamento da Produção (Brasduto), a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre a destinação da receita advinda da comercialização do petróleo, do gás natural e de outros hidrocarbonetos fluidos destinados à União, e a Lei nº 12.783, de 11 de janeiro de 2013, para reduzir o prazo para solicitação de prorrogação de concessões de que trata essa Lei.";"139";"PL";"10985";"2018"
"2186621-118";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2186621-118";"2019-06-26";"Aprovada a Emenda n° 1.";"2186621";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2186621";"PL 10985/2018";"Altera a Lei nº 9.427, de 26 de dezembro de 1996, para estabelecer multa a ser paga aos usuários do serviço de energia elétrica, a Lei nº 13.203, de 8 de dezembro de 2015, para estabelecer novas condições para a repactuação do risco hidrológico de geração de energia elétrica, a Lei nº 11.909, de 4 de março de 2009, para criar o Fundo de Expansão dos Gasodutos de Transporte e de Escoamento da Produção (Brasduto), a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre a destinação da receita advinda da comercialização do petróleo, do gás natural e de outros hidrocarbonetos fluidos destinados à União, e a Lei nº 12.783, de 11 de janeiro de 2013, para reduzir o prazo para solicitação de prorrogação de concessões de que trata essa Lei.";"139";"PL";"10985";"2018"
